Time	TH	ErrorTH	H	HD=0	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba
0.0000	0.8664	0.0012	0.5620	1.0000	<nil>	0.907853	0.001041	Apoptosis	0.001321	0.000117	EMT -- CellCycleArrest	0.002942	0.000174	EMT	0.043631	0.000739	EMT -- Apoptosis	0.000139	0.000035	CellCycleArrest	0.044076	0.000743	Apoptosis -- CellCycleArrest	0.000038	0.000017
0.1000	0.6583	0.0020	1.1852	1.0000	<nil>	0.751426	0.001808	Apoptosis	0.007371	0.000339	Invasion	0.000083	0.000033	EMT -- CellCycleArrest	0.017018	0.000517	EMT -- Apoptosis -- CellCycleArrest	0.000084	0.000032	EMT	0.110046	0.001311	EMT -- Apoptosis	0.001145	0.000129	CellCycleArrest	0.112389	0.001322	Invasion -- CellCycleArrest	0.000010	0.000009	Apoptosis -- CellCycleArrest	0.000428	0.000079
0.2000	0.5178	0.0022	1.5822	1.0000	<nil>	0.630144	0.002071	CellCycleArrest	0.158494	0.001567	EMT	0.151055	0.001534	Apoptosis	0.016050	0.000526	Apoptosis -- CellCycleArrest	0.001471	0.000149	EMT -- CellCycleArrest	0.038165	0.000805	EMT -- Apoptosis	0.003863	0.000254	Invasion	0.000215	0.000061	Invasion -- CellCycleArrest	0.000071	0.000030	EMT -- Apoptosis -- CellCycleArrest	0.000452	0.000082	Invasion -- Apoptosis	0.000011	0.000011	Invasion -- Apoptosis -- CellCycleArrest	0.000009	0.000006
0.3000	0.4242	0.0022	1.8643	1.0000	<nil>	0.536224	0.002160	CellCycleArrest	0.188523	0.001693	EMT	0.174731	0.001645	Apoptosis	0.025006	0.000667	Apoptosis -- CellCycleArrest	0.003541	0.000241	EMT -- CellCycleArrest	0.061845	0.001034	EMT -- Apoptosis	0.007834	0.000371	Invasion	0.000465	0.000087	Invasion -- CellCycleArrest	0.000241	0.000066	EMT -- Apoptosis -- CellCycleArrest	0.001482	0.000158	EMT -- Invasion	0.000014	0.000013	Invasion -- Apoptosis	0.000040	0.000026	EMT -- Invasion -- CellCycleArrest	0.000015	0.000015	Invasion -- Apoptosis -- CellCycleArrest	0.000040	0.000028
0.4000	0.3583	0.0022	2.0734	1.0000	<nil>	0.463158	0.002171	CellCycleArrest	0.209848	0.001773	EMT	0.186215	0.001695	Apoptosis	0.032739	0.000766	Apoptosis -- CellCycleArrest	0.006516	0.000338	EMT -- CellCycleArrest	0.084034	0.001201	EMT -- Apoptosis	0.012400	0.000472	Invasion	0.001395	0.000151	Invasion -- CellCycleArrest	0.000567	0.000096	EMT -- Apoptosis -- CellCycleArrest	0.002850	0.000224	Invasion -- Apoptosis	0.000101	0.000041	EMT -- Invasion	0.000090	0.000036	Invasion -- Apoptosis -- CellCycleArrest	0.000051	0.000030	EMT -- Invasion -- CellCycleArrest	0.000036	0.000024
0.5000	0.3119	0.0021	2.2330	1.0000	<nil>	0.406651	0.002146	CellCycleArrest	0.224845	0.001824	EMT	0.188539	0.001709	Apoptosis	0.039419	0.000843	Apoptosis -- CellCycleArrest	0.010002	0.000424	EMT -- CellCycleArrest	0.104946	0.001333	EMT -- Apoptosis	0.016499	0.000551	Invasion	0.002515	0.000211	Invasion -- CellCycleArrest	0.001449	0.000159	EMT -- Apoptosis -- CellCycleArrest	0.004621	0.000287	Invasion -- Apoptosis	0.000152	0.000054	EMT -- Invasion	0.000188	0.000054	Invasion -- Apoptosis -- CellCycleArrest	0.000091	0.000039	EMT -- Invasion -- CellCycleArrest	0.000084	0.000039
0.6000	0.2785	0.0020	2.3609	1.0000	<nil>	0.363035	0.002106	EMT -- Invasion -- Apoptosis	0.000019	0.000019	CellCycleArrest	0.235222	0.001858	EMT -- Invasion -- Apoptosis -- CellCycleArrest	0.000000	0.000000	EMT	0.185510	0.001703	Apoptosis	0.045762	0.000910	Apoptosis -- CellCycleArrest	0.014347	0.000511	EMT -- CellCycleArrest	0.122359	0.001434	EMT -- Apoptosis	0.019377	0.000599	Invasion	0.003898	0.000265	Invasion -- CellCycleArrest	0.002554	0.000215	EMT -- Apoptosis -- CellCycleArrest	0.006774	0.000350	EMT -- Invasion	0.000484	0.000091	Invasion -- Apoptosis	0.000310	0.000071	Invasion -- Apoptosis -- CellCycleArrest	0.000156	0.000052	EMT -- Invasion -- CellCycleArrest	0.000193	0.000058
0.7000	0.2551	0.0020	2.4665	1.0000	<nil>	0.328960	0.002061	EMT -- Invasion -- Apoptosis	0.000048	0.000029	CellCycleArrest	0.242747	0.001882	EMT -- Invasion -- Apoptosis -- CellCycleArrest	0.000020	0.000020	EMT	0.180874	0.001688	Apoptosis	0.050430	0.000956	Apoptosis -- CellCycleArrest	0.019308	0.000593	EMT -- CellCycleArrest	0.135015	0.001499	EMT -- Apoptosis	0.021823	0.000635	Invasion	0.005743	0.000324	Invasion -- CellCycleArrest	0.003968	0.000270	EMT -- Apoptosis -- CellCycleArrest	0.008956	0.000406	EMT -- Invasion	0.000756	0.000117	Invasion -- Apoptosis	0.000677	0.000111	Invasion -- Apoptosis -- CellCycleArrest	0.000290	0.000072	EMT -- Invasion -- CellCycleArrest	0.000385	0.000081
0.8000	0.2384	0.0019	2.5572	1.0000	<nil>	0.302058	0.002017	EMT -- Invasion -- Apoptosis	0.000075	0.000038	CellCycleArrest	0.248219	0.001899	EMT -- Invasion -- Apoptosis -- CellCycleArrest	0.000038	0.000025	EMT	0.176147	0.001674	Apoptosis	0.053705	0.000986	Apoptosis -- CellCycleArrest	0.024960	0.000677	EMT -- CellCycleArrest	0.142978	0.001537	EMT -- Apoptosis	0.022991	0.000654	Invasion	0.008293	0.000391	Invasion -- CellCycleArrest	0.005759	0.000325	EMT -- Apoptosis -- CellCycleArrest	0.011457	0.000462	Invasion -- Apoptosis	0.001014	0.000135	EMT -- Invasion	0.001112	0.000138	Invasion -- Apoptosis -- CellCycleArrest	0.000549	0.000097	EMT -- Invasion -- CellCycleArrest	0.000648	0.000107
0.9000	0.2259	0.0019	2.6355	1.0000	<nil>	0.282166	0.001977	EMT -- Invasion -- Apoptosis	0.000106	0.000043	CellCycleArrest	0.251733	0.001907	EMT -- Invasion -- Apoptosis -- CellCycleArrest	0.000082	0.000040	EMT	0.169408	0.001650	Apoptosis	0.055722	0.001005	Apoptosis -- CellCycleArrest	0.030684	0.000751	EMT -- CellCycleArrest	0.149015	0.001565	EMT -- Apoptosis	0.023538	0.000662	Invasion	0.010680	0.000445	Invasion -- CellCycleArrest	0.008582	0.000397	EMT -- Apoptosis -- CellCycleArrest	0.013134	0.000493	Invasion -- Apoptosis	0.001539	0.000166	EMT -- Invasion	0.001692	0.000173	Invasion -- Apoptosis -- CellCycleArrest	0.000884	0.000129	EMT -- Invasion -- CellCycleArrest	0.001033	0.000135
